word	count	candidate	count	score	difference
kaile	2	katile	8	1.0	Added 't' at position 3
nadom	2	naodom	8	1.0	Added 'o' at position 3
kahat	2	kathat	8	1.0	Added 't' at position 3
jopoi	2	joupoi	8	1.0	Added 'u' at position 3
ahamin	2	akhamin	8	1.0	Added 'k' at position 2
akinga	2	aki-nga	8	1.0	Added '-' at position 4
akihan	2	akithan	8	1.0	Added 't' at position 4
akicho	2	akichoh	8	1.0	Added 'h' at position 7
akitat	2	akithat	8	1.0	Added 'h' at position 5
khaoho	2	khaokho	8	1.0	Added 'k' at position 5
tongin	2	thongin	8	1.0	Added 'h' at position 2
kimaito	2	kimaitoa	8	1.0	Added 'a' at position 8
kihonga	2	kiphonga	8	1.0	Added 'p' at position 3
vailhun	2	vailhung	8	1.0	Added 'g' at position 8
akisela	2	akiselna	8	1.0	Added 'n' at position 7
ahinhou	2	ahinkhou	8	1.0	Added 'k' at position 5
michmas	2	michmash	8	1.0	Added 'h' at position 8
hiichun	2	hitichun	8	1.0	Added 't' at position 3
donuvin	2	donguvin	8	1.0	Added 'g' at position 4
kakinem	2	kakineme	8	1.0	Added 'e' at position 8
talouvin	2	tailouvin	8	1.0	Added 'i' at position 3
gakaiyun	2	galkaiyun	8	1.0	Added 'l' at position 3
dungjuiy	2	dungjuiyu	8	1.0	Added 'u' at position 9
laitah-u	2	laitah-un	8	1.0	Added 'n' at position 9
kihomdoh	2	kikhomdoh	8	1.0	Added 'k' at position 3
neihuvin	2	neihouvin	8	1.0	Added 'o' at position 5
ahipouvin	2	ahinpouvin	8	1.0	Added 'n' at position 4
de	2	deu	7	1.0	Added 'u' at position 3
laa	2	lasa	7	1.0	Added 's' at position 3
ade	2	adeh	7	1.0	Added 'h' at position 4
mot	2	moth	7	1.0	Added 'h' at position 4
jei	2	jedi	7	1.0	Added 'd' at position 3
bun	2	bung	7	1.0	Added 'g' at position 4
kapi	2	kapai	7	1.0	Added 'a' at position 4
anui	2	antui	7	1.0	Added 't' at position 3
naop	2	navop	7	1.0	Added 'v' at position 3
alhe	2	alhen	7	1.0	Added 'n' at position 5
kago	2	kagoi	7	1.0	Added 'i' at position 5
kena	2	kenga	7	1.0	Added 'g' at position 4
kena	2	khena	7	1.0	Added 'h' at position 2
kaka	2	kakap	7	1.0	Added 'p' at position 5
navo	2	navop	7	1.0	Added 'p' at position 5
kaje	2	kajet	7	1.0	Added 't' at position 5
hala	2	halna	7	1.0	Added 'n' at position 4
enos	2	enosh	7	1.0	Added 'h' at position 5
aang	2	avang	7	1.0	Added 'v' at position 2
kiton	2	kitona	7	1.0	Added 'a' at position 6
agola	2	angola	7	1.0	Added 'n' at position 2
kipha	2	kiphal	7	1.0	Added 'l' at position 6
hasat	2	hahsat	7	1.0	Added 'h' at position 3
thubu	2	thubou	7	1.0	Added 'o' at position 5
eihoh	2	eilhoh	7	1.0	Added 'l' at position 3
nijat	2	nuijat	7	1.0	Added 'u' at position 2
abole	2	abolbe	7	1.0	Added 'b' at position 5
kitot	2	kithot	7	1.0	Added 'h' at position 4
akiso	2	akisol	7	1.0	Added 'l' at position 6
aheta	2	ahetna	7	1.0	Added 'n' at position 5
nakha	2	nakhai	7	1.0	Added 'i' at position 6
papse	2	papset	7	1.0	Added 't' at position 6
ahehna	2	ahehnau	7	1.0	Added 'u' at position 7
choiyu	2	choiyun	7	1.0	Added 'n' at position 7
boljon	2	boljong	7	1.0	Added 'g' at position 7
kathia	2	kathina	7	1.0	Added 'n' at position 6
kangol	2	ka-ngol	7	1.0	Added '-' at position 3
theiho	2	theihoi	7	1.0	Added 'i' at position 7
katuna	2	katouna	7	1.0	Added 'o' at position 4
ahehse	2	ahehset	7	1.0	Added 't' at position 7
achana	2	achanga	7	1.0	Added 'g' at position 6
nahidoh	2	nahoidoh	7	1.0	Added 'o' at position 4
azariah	2	azari'ah	7	1.0	Added ''' at position 6
avaicha	2	avaichat	7	1.0	Added 't' at position 8
kahinpo	2	kahinpoh	7	1.0	Added 'h' at position 8
akeohel	2	akeohela	7	1.0	Added 'a' at position 8
anungah	2	anu-ngah	7	1.0	Added '-' at position 4
atohgim	2	athohgim	7	1.0	Added 'h' at position 3
kasumang	2	kasuhmang	7	1.0	Added 'h' at position 5
eingailu	2	eingailua	7	1.0	Added 'a' at position 9
eingailu	2	eingailut	7	1.0	Added 't' at position 9
alunghana	2	alunghanna	7	1.0	Added 'n' at position 9
paddanaram	2	paddan-aram	7	1.0	Added '-' at position 7
ahinlaiyin	2	ahinalaiyin	7	1.0	Added 'a' at position 5
ls	2	lsh	6	1.0	Added 'h' at position 3
unu	2	umnu	6	1.0	Added 'm' at position 2
ade	2	aden	6	1.0	Added 'n' at position 4
ade	2	adep	6	1.0	Added 'p' at position 4
aen	2	ajen	6	1.0	Added 'j' at position 2
aen	2	aden	6	1.0	Added 'd' at position 2
ach	2	arch	6	1.0	Added 'r' at position 2
aje	2	ajen	6	1.0	Added 'n' at position 4
aje	2	ajel	6	1.0	Added 'l' at position 4
seu	2	semu	6	1.0	Added 'm' at position 3
phi	2	phei	6	1.0	Added 'e' at position 3
joa	2	jola	6	1.0	Added 'l' at position 3
ahap	2	alhap	6	1.0	Added 'l' at position 2
kave	2	kavel	6	1.0	Added 'l' at position 5
naje	2	najet	6	1.0	Added 't' at position 5
naop	2	naopa	6	1.0	Added 'a' at position 5
naop	2	nahop	6	1.0	Added 'h' at position 3
akia	2	akika	6	1.0	Added 'k' at position 4
anim	2	angim	6	1.0	Added 'g' at position 3
nath	2	nateh	6	1.0	Added 'e' at position 4
kena	2	kenan	6	1.0	Added 'n' at position 5
kena	2	keina	6	1.0	Added 'i' at position 3
shal	2	shaul	6	1.0	Added 'u' at position 4
bole	2	bolje	6	1.0	Added 'j' at position 4
kita	2	kitma	6	1.0	Added 'm' at position 4
eisu	2	eisuh	6	1.0	Added 'h' at position 5
kasi	2	kasai	6	1.0	Added 'a' at position 4
kaha	2	kahia	6	1.0	Added 'i' at position 4
kimui	2	kimupi	6	1.0	Added 'p' at position 5
abida	2	abidan	6	1.0	Added 'n' at position 6
tauva	2	thauva	6	1.0	Added 'h' at position 2
jotan	2	joktan	6	1.0	Added 'k' at position 3
hatoh	2	hatdoh	6	1.0	Added 'd' at position 4
nakop	2	nakhop	6	1.0	Added 'h' at position 4
namna	2	namina	6	1.0	Added 'i' at position 4
hadoh	2	hatdoh	6	1.0	Added 't' at position 3
adina	2	adinna	6	1.0	Added 'n' at position 5
nakhu	2	nakhum	6	1.0	Added 'm' at position 6
kipha	2	kiphat	6	1.0	Added 't' at position 6
kipha	2	kiphah	6	1.0	Added 'h' at position 6
eidon	2	eidong	6	1.0	Added 'g' at position 6
kihoh	2	kilhoh	6	1.0	Added 'l' at position 3
achel	2	achele	6	1.0	Added 'e' at position 6
nalen	2	naleng	6	1.0	Added 'g' at position 6
ahijo	2	ahijoi	6	1.0	Added 'i' at position 6
chola	2	cholna	6	1.0	Added 'n' at position 5
ingem	2	in-gem	6	1.0	Added '-' at position 3
lutta	2	luttai	6	1.0	Added 'i' at position 6
titah	2	tithah	6	1.0	Added 'h' at position 4
aoiyu	2	akoiyu	6	1.0	Added 'k' at position 2
anetan	2	aneitan	6	1.0	Added 'i' at position 4
akikap	2	akikhap	6	1.0	Added 'h' at position 5
ahinpi	2	ahinpia	6	1.0	Added 'a' at position 7
nagola	2	nagolpa	6	1.0	Added 'p' at position 6
hondoh	2	hongdoh	6	1.0	Added 'g' at position 4
eichan	2	eichang	6	1.0	Added 'g' at position 7
ahouva	2	athouva	6	1.0	Added 't' at position 2
iatile	2	i-atile	6	1.0	Added '-' at position 2
iatile	2	iatileh	6	1.0	Added 'h' at position 7
dingan	2	dingpan	6	1.0	Added 'p' at position 5
kihena	2	kihetna	6	1.0	Added 't' at position 5
achana	2	achanna	6	1.0	Added 'n' at position 6
naneipi	2	naneipoi	6	1.0	Added 'o' at position 7
asemang	2	aselmang	6	1.0	Added 'l' at position 4
amelhoi	2	amel-hoi	6	1.0	Added '-' at position 5
nahatna	2	naphatna	6	1.0	Added 'p' at position 3
kaneisa	2	kaneisah	6	1.0	Added 'h' at position 8
eihouvu	2	eihouvun	6	1.0	Added 'n' at position 8
kikhena	2	kikhenna	6	1.0	Added 'n' at position 7
changeng	2	cha-ngeng	6	1.0	Added '-' at position 4
nanehuva	2	naneh-uva	6	1.0	Added '-' at position 6
neihetsa	2	neihetsah	6	1.0	Added 'h' at position 9
vahmanga	2	vahmangsa	6	1.0	Added 's' at position 8
nakipana	2	nakipanau	6	1.0	Added 'u' at position 9
kisempha	2	kisemphat	6	1.0	Added 't' at position 9
kithensoa	2	kithensosa	6	1.0	Added 's' at position 9
adelmanga	2	adelmangsa	6	1.0	Added 's' at position 9
avahchoiyu	2	avahchoiyun	6	1.0	Added 'n' at position 11
gi	2	gai	5	1.0	Added 'a' at position 2
age	2	agen	5	1.0	Added 'n' at position 4
aen	2	agen	5	1.0	Added 'g' at position 2
veh	2	veho	5	1.0	Added 'o' at position 4
doa	2	doma	5	1.0	Added 'm' at position 3
joa	2	joab	5	1.0	Added 'b' at position 4
ahap	2	achap	5	1.0	Added 'c' at position 2
eito	2	eitoh	5	1.0	Added 'h' at position 5
kane	2	kaneo	5	1.0	Added 'o' at position 5
naop	2	nadop	5	1.0	Added 'd' at position 3
akia	2	akina	5	1.0	Added 'n' at position 4
alhe	2	alheh	5	1.0	Added 'h' at position 5
alhe	2	alhet	5	1.0	Added 't' at position 5
pole	2	poule	5	1.0	Added 'u' at position 3
geli	2	gelin	5	1.0	Added 'n' at position 5
nath	2	natho	5	1.0	Added 'o' at position 5
kena	2	ke-na	5	1.0	Added '-' at position 3
mimo	2	mitmo	5	1.0	Added 't' at position 3
kaka	2	kakal	5	1.0	Added 'l' at position 5
imah	2	imnah	5	1.0	Added 'n' at position 3
kita	2	kitpa	5	1.0	Added 'p' at position 4
kita	2	kitua	5	1.0	Added 'u' at position 4
tiho	2	thiho	5	1.0	Added 'h' at position 2
tiho	2	twiho	5	1.0	Added 'w' at position 2
atim	2	athim	5	1.0	Added 'h' at position 3
tipa	2	tipat	5	1.0	Added 't' at position 5
kasi	2	kasim	5	1.0	Added 'm' at position 5
hopa	2	holpa	5	1.0	Added 'l' at position 3
nili	2	nilim	5	1.0	Added 'm' at position 5
mupa	2	mupha	5	1.0	Added 'h' at position 4
ashur	2	asshur	5	1.0	Added 's' at position 3
isopi	2	isopiu	5	1.0	Added 'u' at position 6
anape	2	anapen	5	1.0	Added 'n' at position 6
anaso	2	anasol	5	1.0	Added 'l' at position 6
namna	2	ngamna	5	1.0	Added 'g' at position 2
ahona	2	achona	5	1.0	Added 'c' at position 2
hopeh	2	hoppeh	5	1.0	Added 'p' at position 4
kichi	2	kichil	5	1.0	Added 'l' at position 6
kahoh	2	kalhoh	5	1.0	Added 'l' at position 3
kaina	2	kadina	5	1.0	Added 'd' at position 3
kapon	2	khapon	5	1.0	Added 'h' at position 2
ahila	2	ahilpa	5	1.0	Added 'p' at position 5
kaiyu	2	kaiyun	5	1.0	Added 'n' at position 6
sahin	2	sahjin	5	1.0	Added 'j' at position 4
akisa	2	akisam	5	1.0	Added 'm' at position 6
thubu	2	thubuh	5	1.0	Added 'h' at position 6
kitem	2	kithem	5	1.0	Added 'h' at position 4
thupo	2	thupoh	5	1.0	Added 'h' at position 6
josah	2	josiah	5	1.0	Added 'i' at position 4
nalen	2	nalhen	5	1.0	Added 'h' at position 4
thipi	2	thilpi	5	1.0	Added 'l' at position 4
taoji	2	taojia	5	1.0	Added 'a' at position 6
beh-u	2	beh-un	5	1.0	Added 'n' at position 6
kopeh	2	koipeh	5	1.0	Added 'i' at position 3
ngana	2	ngamna	5	1.0	Added 'm' at position 4
nakha	2	nakhan	5	1.0	Added 'n' at position 6
makai	2	makhai	5	1.0	Added 'h' at position 4
lutta	2	luttan	5	1.0	Added 'n' at position 6
leuvu	2	leuvun	5	1.0	Added 'n' at position 6
aumje	2	aumjie	5	1.0	Added 'i' at position 5
katem	2	kathem	5	1.0	Added 'h' at position 4
phunin	2	phungin	5	1.0	Added 'g' at position 5
keohel	2	keohela	5	1.0	Added 'a' at position 7
agamat	2	agamlat	5	1.0	Added 'l' at position 5
agathi	2	agathei	5	1.0	Added 'e' at position 6
alhona	2	alhonga	5	1.0	Added 'g' at position 6
aholna	2	akholna	5	1.0	Added 'k' at position 2
sangui	2	sanagui	5	1.0	Added 'a' at position 4
athumu	2	athumun	5	1.0	Added 'n' at position 7
lhange	2	lhangle	5	1.0	Added 'l' at position 6
adodoh	2	adondoh	5	1.0	Added 'n' at position 4
intena	2	inte-na	5	1.0	Added '-' at position 5
kikana	2	kikanna	5	1.0	Added 'n' at position 6
amangu	2	amangun	5	1.0	Added 'n' at position 7
ahipen	2	ahipene	5	1.0	Added 'e' at position 7
lhunun	2	lhungun	5	1.0	Added 'g' at position 5
chenden	2	chengden	5	1.0	Added 'g' at position 5
aholsoh	2	akholsoh	5	1.0	Added 'k' at position 2
avamang	2	avahmang	5	1.0	Added 'h' at position 4
ahengin	2	alhengin	5	1.0	Added 'l' at position 2
kaseiji	2	kaseijui	5	1.0	Added 'u' at position 7
kathuma	2	kathumna	5	1.0	Added 'n' at position 7
beshgil	2	besh-gil	5	1.0	Added '-' at position 5
athilou	2	athiltou	5	1.0	Added 't' at position 6
anabola	2	anabolsa	5	1.0	Added 's' at position 7
manding	2	mangding	5	1.0	Added 'g' at position 4
manthei	2	mangthei	5	1.0	Added 'g' at position 4
nabolji	2	naboljin	5	1.0	Added 'n' at position 8
abancha	2	abanchan	5	1.0	Added 'n' at position 8
angamun	2	angahmun	5	1.0	Added 'h' at position 5
asolhah	2	asolchah	5	1.0	Added 'c' at position 5
kilokhom	2	kiloikhom	5	1.0	Added 'i' at position 5
kinganse	2	ki-nganse	5	1.0	Added '-' at position 3
aladohin	2	aladoh-in	5	1.0	Added '-' at position 7
lunghana	2	lunghanga	5	1.0	Added 'g' at position 8
kichatah	2	kichatsah	5	1.0	Added 's' at position 7
kithouvin	2	kaithouvin	5	1.0	Added 'a' at position 2
akichenin	2	akichenpin	5	1.0	Added 'p' at position 8
akichoiyu	2	akichoiyun	5	1.0	Added 'n' at position 10
akihongdoh	2	akiphongdoh	5	1.0	Added 'p' at position 4
akihomtauve	2	akikhomtauve	5	1.0	Added 'k' at position 4
bi	2	bim	4	1.0	Added 'm' at position 3
aen	2	aken	4	1.0	Added 'k' at position 2
ach	2	achi	4	1.0	Added 'i' at position 4
iph	2	ipoh	4	1.0	Added 'o' at position 3
aon	2	aong	4	1.0	Added 'g' at position 4
jei	2	jeri	4	1.0	Added 'r' at position 3
paa	2	pama	4	1.0	Added 'm' at position 3
nani	2	nanai	4	1.0	Added 'a' at position 4
naje	2	najen	4	1.0	Added 'n' at position 5
naop	2	nasop	4	1.0	Added 's' at position 3
akia	2	akiba	4	1.0	Added 'b' at position 4
alhe	2	alhei	4	1.0	Added 'i' at position 5
gash	2	gasuh	4	1.0	Added 'u' at position 4
gash	2	gasoh	4	1.0	Added 'o' at position 4
haro	2	harod	4	1.0	Added 'd' at position 5
tosa	2	tousa	4	1.0	Added 'u' at position 3
kago	2	kagou	4	1.0	Added 'u' at position 5
kago	2	kagon	4	1.0	Added 'n' at position 5
lath	2	latah	4	1.0	Added 'a' at position 4
ikon	2	inkon	4	1.0	Added 'n' at position 2
kita	2	kitat	4	1.0	Added 't' at position 5
kita	2	kit'a	4	1.0	Added ''' at position 4
nahu	2	nahum	4	1.0	Added 'm' at position 5
vale	2	vanle	4	1.0	Added 'n' at position 3
laha	2	lahna	4	1.0	Added 'n' at position 4
asin	2	asing	4	1.0	Added 'g' at position 5
kava	2	kaval	4	1.0	Added 'l' at position 5
kasi	2	kasin	4	1.0	Added 'n' at position 5
hala	2	halah	4	1.0	Added 'h' at position 5
ginpa	2	gingpa	4	1.0	Added 'g' at position 4
neita	2	neitha	4	1.0	Added 'h' at position 5
thita	2	theita	4	1.0	Added 'e' at position 3
alhon	2	alhong	4	1.0	Added 'g' at position 6
ahona	2	ahouna	4	1.0	Added 'u' at position 4
ahona	2	aphona	4	1.0	Added 'p' at position 2
aboha	2	abohna	4	1.0	Added 'n' at position 5
lutjo	2	lutjoh	4	1.0	Added 'h' at position 6
matoh	2	matsoh	4	1.0	Added 's' at position 4
akito	2	akitou	4	1.0	Added 'u' at position 6
nakhu	2	nakhup	4	1.0	Added 'p' at position 6
abona	2	abohna	4	1.0	Added 'h' at position 4
houvu	2	houvun	4	1.0	Added 'n' at position 6
kahan	2	kakhan	4	1.0	Added 'k' at position 3
tisah	2	thisah	4	1.0	Added 'h' at position 2
botan	2	boltan	4	1.0	Added 'l' at position 3
katua	2	kathua	4	1.0	Added 'h' at position 4
nenge	2	nengte	4	1.0	Added 't' at position 5
kakan	2	kakhan	4	1.0	Added 'h' at position 4
kopia	2	kotpia	4	1.0	Added 't' at position 3
benha	2	ben-ha	4	1.0	Added '-' at position 4
kaile	2	kakile	4	1.0	Added 'k' at position 3
kihoh	2	kikhoh	4	1.0	Added 'k' at position 3
kahao	2	kathao	4	1.0	Added 't' at position 3
kaput	2	kapute	4	1.0	Added 'e' at position 6
ahome	2	alhome	4	1.0	Added 'l' at position 2
katho	2	kathao	4	1.0	Added 'a' at position 5
boh-u	2	boh-un	4	1.0	Added 'n' at position 6
akhun	2	akhuna	4	1.0	Added 'a' at position 6
saris	2	sardis	4	1.0	Added 'd' at position 4
kahat	2	kalhat	4	1.0	Added 'l' at position 3
kalea	2	kalsea	4	1.0	Added 's' at position 4
anago	2	anagon	4	1.0	Added 'n' at position 6
maath	2	mahath	4	1.0	Added 'h' at position 3
punna	2	phunna	4	1.0	Added 'h' at position 2
aholin	2	akholin	4	1.0	Added 'k' at position 2
akolin	2	akholin	4	1.0	Added 'h' at position 3
ahamin	2	achamin	4	1.0	Added 'c' at position 2
lukang	2	loukang	4	1.0	Added 'o' at position 2
ngimna	2	nagimna	4	1.0	Added 'a' at position 2
kileng	2	kilheng	4	1.0	Added 'h' at position 4
ahinpe	2	ahinpet	4	1.0	Added 't' at position 7
akiche	2	akichet	4	1.0	Added 't' at position 7
thudan	2	thudang	4	1.0	Added 'g' at position 7
adeiyu	2	adeiyun	4	1.0	Added 'n' at position 7
souvin	2	soluvin	4	1.0	Added 'l' at position 3
asapan	2	asaphan	4	1.0	Added 'h' at position 5
katong	2	katsong	4	1.0	Added 's' at position 4
atepna	2	athepna	4	1.0	Added 'h' at position 3
akaina	2	akhaina	4	1.0	Added 'h' at position 3
sucham	2	suhcham	4	1.0	Added 'h' at position 3
leh-in	2	leah-in	4	1.0	Added 'a' at position 3
aneiji	2	aneijiu	4	1.0	Added 'u' at position 7
ahinmu	2	ahinmut	4	1.0	Added 't' at position 7
jauvin	2	jamuvin	4	1.0	Added 'm' at position 3
nangah	2	na-ngah	4	1.0	Added '-' at position 3
alahna	2	alhahna	4	1.0	Added 'h' at position 3
nathuu	2	nathumu	4	1.0	Added 'm' at position 6
hinsun	2	hinsung	4	1.0	Added 'g' at position 7
vaokam	2	vaokama	4	1.0	Added 'a' at position 7
aoiyin	2	agoiyin	4	1.0	Added 'g' at position 2
aoiyin	2	aloiyin	4	1.0	Added 'l' at position 2
kihena	2	kiheina	4	1.0	Added 'i' at position 5
pailha	2	pailhan	4	1.0	Added 'n' at position 7
chemhem	2	chemhema	4	1.0	Added 'a' at position 8
kabolse	2	kabolset	4	1.0	Added 't' at position 8
nakidoh	2	nakoidoh	4	1.0	Added 'o' at position 4
lhandoh	2	lhangdoh	4	1.0	Added 'g' at position 5
sumenga	2	sum-enga	4	1.0	Added '-' at position 4
heojang	2	heojanga	4	1.0	Added 'a' at position 8
athadoh	2	athaldoh	4	1.0	Added 'l' at position 5
nahidoh	2	nahindoh	4	1.0	Added 'n' at position 5
ahaldoh	2	athaldoh	4	1.0	Added 't' at position 2
kiheiyu	2	kiheiyun	4	1.0	Added 'n' at position 8
kangong	2	kanglong	4	1.0	Added 'l' at position 5
kahinsa	2	kahinsah	4	1.0	Added 'h' at position 8
bolgima	2	bolgimna	4	1.0	Added 'n' at position 7
kahinpo	2	kahinpoi	4	1.0	Added 'i' at position 8
nahindo	2	nahindoh	4	1.0	Added 'h' at position 8
kitolin	2	kitolgin	4	1.0	Added 'g' at position 6
alhunin	2	alhungin	4	1.0	Added 'g' at position 6
aangsung	2	a-angsung	4	1.0	Added '-' at position 2
natohsah	2	nathohsah	4	1.0	Added 'h' at position 4
nakitopi	2	nakithopi	4	1.0	Added 'h' at position 6
agollhan	2	agollhang	4	1.0	Added 'g' at position 9
achapang	2	achalpang	4	1.0	Added 'l' at position 5
akihesoh	2	akiheisoh	4	1.0	Added 'i' at position 6
akichata	2	akichatan	4	1.0	Added 'n' at position 9
tutah-in	2	thutah-in	4	1.0	Added 'h' at position 2
akaiyuvin	2	akhaiyuvin	4	1.0	Added 'h' at position 3
aheichang	2	atheichang	4	1.0	Added 't' at position 2
ahipouvin	2	aheipouvin	4	1.0	Added 'e' at position 3
eivetsahe	2	eivetsah-e	4	1.0	Added '-' at position 9
kahahsela	2	kahahselna	4	1.0	Added 'n' at position 9
nahibovui	2	nahibouvui	4	1.0	Added 'u' at position 7
kaldohuvin	2	kaldoh-uvin	4	1.0	Added '-' at position 7
l	2	lt	3	1.0	Added 't' at position 2
de	2	dep	3	1.0	Added 'p' at position 3
ke	2	ked	3	1.0	Added 'd' at position 3
ke	2	ker	3	1.0	Added 'r' at position 3
bi	2	big	3	1.0	Added 'g' at position 3
laa	2	lhaa	3	1.0	Added 'h' at position 2
age	2	aget	3	1.0	Added 't' at position 4
ade	2	adet	3	1.0	Added 't' at position 4
gap	2	gape	3	1.0	Added 'e' at position 4
aph	2	apih	3	1.0	Added 'i' at position 3
khe	2	khet	3	1.0	Added 't' at position 4
kad	2	kado	3	1.0	Added 'o' at position 4
tut	2	tute	3	1.0	Added 'e' at position 4
phi	2	phil	3	1.0	Added 'l' at position 4
ket	2	khet	3	1.0	Added 'h' at position 2
mau	2	mapu	3	1.0	Added 'p' at position 3
asi	2	asiu	3	1.0	Added 'u' at position 4
lem	2	lema	3	1.0	Added 'a' at position 4
nani	2	nanui	3	1.0	Added 'u' at position 4
kane	2	kanen	3	1.0	Added 'n' at position 5
aiah	2	ainah	3	1.0	Added 'n' at position 3
naop	2	na-op	3	1.0	Added '-' at position 3
naop	2	najop	3	1.0	Added 'j' at position 3
akia	2	akida	3	1.0	Added 'd' at position 4
akia	2	akija	3	1.0	Added 'j' at position 4
akia	2	akila	3	1.0	Added 'l' at position 4
keim	2	keimi	3	1.0	Added 'i' at position 5
nath	2	natah	3	1.0	Added 'a' at position 4
kibu	2	kibut	3	1.0	Added 't' at position 5
kena	2	kenla	3	1.0	Added 'l' at position 4
itiu	2	ithiu	3	1.0	Added 'h' at position 3
nane	2	nanen	3	1.0	Added 'n' at position 5
nane	2	naneo	3	1.0	Added 'o' at position 5
kaka	2	kamka	3	1.0	Added 'm' at position 3
kihe	2	kiphe	3	1.0	Added 'p' at position 3
kihe	2	kihea	3	1.0	Added 'a' at position 5
bole	2	bolse	3	1.0	Added 's' at position 4
imah	2	imlah	3	1.0	Added 'l' at position 3
hach	2	hachi	3	1.0	Added 'i' at position 5
nahu	2	naphu	3	1.0	Added 'p' at position 3
sima	2	simna	3	1.0	Added 'n' at position 4
ahpi	2	ahepi	3	1.0	Added 'e' at position 3
inga	2	ingai	3	1.0	Added 'i' at position 5
alem	2	alema	3	1.0	Added 'a' at position 5
pene	2	penes	3	1.0	Added 's' at position 5
hala	2	halak	3	1.0	Added 'k' at position 5
hala	2	hanla	3	1.0	Added 'n' at position 3
sunle	2	sungle	3	1.0	Added 'g' at position 4
seita	2	seitan	3	1.0	Added 'n' at position 6
jotan	2	jottan	3	1.0	Added 't' at position 4
solin	2	soling	3	1.0	Added 'g' at position 6
saneh	2	sanpeh	3	1.0	Added 'p' at position 4
anape	2	anapei	3	1.0	Added 'i' at position 6
anaso	2	anaoso	3	1.0	Added 'o' at position 4
natua	2	natupa	3	1.0	Added 'p' at position 5
natua	2	natuna	3	1.0	Added 'n' at position 5
nalho	2	nalhoh	3	1.0	Added 'h' at position 6
machi	2	malchi	3	1.0	Added 'l' at position 3
adina	2	adinga	3	1.0	Added 'g' at position 5
akito	2	akitom	3	1.0	Added 'm' at position 6
hipeh	2	hinpeh	3	1.0	Added 'n' at position 3
ahisa	2	ahinsa	3	1.0	Added 'n' at position 4
ahisa	2	ahaisa	3	1.0	Added 'a' at position 3
hehse	2	hehset	3	1.0	Added 't' at position 6
jasoh	2	jamsoh	3	1.0	Added 'm' at position 3
kaina	2	kahina	3	1.0	Added 'h' at position 3
kaina	2	katina	3	1.0	Added 't' at position 3
kaina	2	kamina	3	1.0	Added 'm' at position 3
minse	2	minset	3	1.0	Added 't' at position 6
kapon	2	kaphon	3	1.0	Added 'h' at position 4
inkoa	2	inkopa	3	1.0	Added 'p' at position 5
ainpi	2	ainpia	3	1.0	Added 'a' at position 6
kidoa	2	kidona	3	1.0	Added 'n' at position 5
hinpe	2	hinpeh	3	1.0	Added 'h' at position 6
anasu	2	anasut	3	1.0	Added 't' at position 6
tupeh	2	toupeh	3	1.0	Added 'o' at position 2
uriah	2	uri'ah	3	1.0	Added ''' at position 4
ithra	2	ithran	3	1.0	Added 'n' at position 6
kapho	2	kaphon	3	1.0	Added 'n' at position 6
kakan	2	kamkan	3	1.0	Added 'm' at position 3
lhapa	2	lhapai	3	1.0	Added 'i' at position 6
jakim	2	jankim	3	1.0	Added 'n' at position 3
agapu	2	agapui	3	1.0	Added 'i' at position 6
sahin	2	sakhin	3	1.0	Added 'k' at position 3
